offense_id,occur_date,occur_day,occur_time,beat,zone,ibr_code,uc2_literal,neighborhood,npu,lat,long
210031775,2021-01-03,Sunday,21:50:00,106,1,13A,Agg Assault,Bankhead,K,33.771029,-84.433543
210031802,2021-01-03,Sunday,22:14:00,113,1,13A,Agg Assault,Brookview Heights,G,33.786523,-84.49014
210031813,2021-01-03,Sunday,21:49:00,503,5,23D,Larceny Non Vehicle,Midtown,E,33.783638,-84.382825
210031820,2021-01-03,Sunday,22:36:00,210,2,120,Robbery,Lenox,B,33.848878,-84.365775
210031826,2021-01-03,Sunday,19:00:00,204,2,23C,Larceny Non Vehicle,Berkeley Park,D,33.80328,-84.411933
210031839,2021-01-03,Sunday,21:00:00,204,2,23F,Larceny From Vehicle,Berkeley Park,D,33.801156,-84.41434
210031851,2021-01-03,Sunday,18:17:00,503,5,240,Auto Theft,Midtown,E,33.780059,-84.388113
210031860,2021-01-03,Sunday,23:13:00,212,2,23F,Larceny From Vehicle,Lindridge/Martin Manor,F,33.812147,-84.356111
210031862,2021-01-03,Sunday,23:00:00,501,5,120,Robbery,Home Park,E,33.781424,-84.40804
210031872,2021-01-03,Sunday,23:00:00,105,1,13A,Agg Assault,Hunter Hills,K,33.763212,-84.427507
210031885,2021-01-03,Sunday,22:00:00,211,2,23F,Larceny From Vehicle,Lindbergh/Morosgo,B,33.82305,-84.367344
210040003,2021-01-04,Monday,00:02:00,304,3,120,Robbery,Peoplestown,V,33.722903,-84.392846
210040150,2021-01-04,Monday,00:00:00,301,3,23F,Larceny From Vehicle,Capitol View,X,33.721382,-84.414252
210040177,2021-01-04,Monday,02:00:00,606,6,120,Robbery,Cabbagetown,N,33.749431,-84.364282
210040179,2021-01-04,Monday,01:30:00,506,5,240,Auto Theft,English Avenue,L,33.764108,-84.415338
210040186,2021-01-04,Monday,03:09:00,302,3,23H,Larceny Non Vehicle,Pittsburgh,V,33.723419,-84.401066
210040275,2021-01-04,Monday,06:16:00,304,3,13A,Agg Assault,Peoplestown,V,33.731071,-84.388317
210040299,2021-01-04,Monday,06:59:00,111,1,240,Auto Theft,Westhaven,I,33.756685,-84.472505
210040326,2021-01-04,Monday,06:10:00,303,3,13A,Agg Assault,Pittsburgh,V,33.739855,-84.407842
210040328,2020-12-31,Thursday,15:00:00,102,1,23H,Larceny Non Vehicle,Vine City,L,33.761541,-84.408526
210040343,2021-01-04,Monday,08:56:00,303,3,23F,Larceny From Vehicle,Mechanicsville,V,33.729365,-84.394161
210040366,2021-01-04,Monday,04:00:00,303,3,23H,Larceny Non Vehicle,Mechanicsville,V,33.737601,-84.403991
210040429,2021-01-03,Sunday,21:00:00,304,3,23H,Larceny Non Vehicle,Summerhill,V,33.741027,-84.391596
210040434,2021-01-04,Monday,09:00:00,202,2,23F,Larceny From Vehicle,Tuxedo Park,A,33.855099,-84.394057
210040443,2021-01-04,Monday,02:30:00,310,3,220,Burglary,Browns Mill Park,Z,33.68144,-84.395846
210040444,2021-01-04,Monday,02:00:00,101,1,220,Burglary,Atlanta University Center,T,33.754362,-84.415909
210040461,2020-12-29,Tuesday,08:00:00,103,1,23H,Larceny Non Vehicle,Hills Park,D,33.798472,-84.433298
210040514,2020-12-30,Wednesday,09:45:00,206,2,23H,Larceny Non Vehicle,South Tuxedo Park,B,33.841823,-84.379996
210040515,2020-12-17,Thursday,14:37:00,206,2,23H,Larceny Non Vehicle,South Tuxedo Park,B,33.841823,-84.379996
210040545,2021-01-04,Monday,00:00:00,307,3,23H,Larceny Non Vehicle,Lakewood Heights,Y,33.704411,-84.378159
210040562,2020-12-30,Wednesday,08:00:00,205,2,240,Auto Theft,Wildwood (NPU-C),C,33.815278,-84.417123
210040646,2021-01-04,Monday,12:00:00,406,4,220,Burglary,NA,I,33.72617,-84.497054
210040659,2021-01-04,Monday,11:45:00,211,2,23C,Larceny Non Vehicle,Lindbergh/Morosgo,B,33.82746,-84.365311
210040706,2020-12-31,Thursday,00:00:00,211,2,240,Auto Theft,Lindbergh/Morosgo,B,33.822238,-84.362167
210040727,2020-12-23,Wednesday,10:00:00,313,3,23C,Larceny Non Vehicle,South River Gardens,Z,33.650833,-84.363611
210040741,2021-01-04,Monday,11:00:00,205,2,23F,Larceny From Vehicle,Peachtree Battle Alliance,C,33.816437,-84.399475
210040756,2020-12-30,Wednesday,12:00:00,606,6,220,Burglary,Reynoldstown,N,33.752726,-84.350137
210040783,2021-01-04,Monday,13:00:00,605,6,120,Robbery,Grant Park,W,33.733884,-84.371061
210040812,2020-12-28,Monday,00:00:00,303,3,23H,Larceny Non Vehicle,Mechanicsville,V,33.742069,-84.402632
210040825,2020-01-02,Thursday,11:00:00,509,5,23F,Larceny From Vehicle,Downtown,M,33.760565,-84.384259
210040865,2021-01-04,Monday,13:00:00,414,4,23H,Larceny Non Vehicle,Princeton Lakes,P,33.65638,-84.510852
210040960,2020-12-16,Wednesday,12:00:00,211,2,23H,Larceny Non Vehicle,Lindbergh/Morosgo,B,33.81977,-84.3625
210041007,2021-01-04,Monday,15:35:00,612,6,23H,Larceny Non Vehicle,East Atlanta,W,33.727063,-84.322526
210041087,2020-12-17,Thursday,12:45:00,512,5,240,Auto Theft,Downtown,M,33.7466,-84.396539
210041093,2020-12-28,Monday,06:00:00,502,5,240,Auto Theft,Midtown,E,33.789708,-84.388132
210041193,2020-12-15,Tuesday,15:03:00,613,6,23H,Larceny Non Vehicle,Morningside/Lenox Park,F,33.807512,-84.35315
210041269,2021-01-03,Sunday,17:39:00,507,5,23H,Larceny Non Vehicle,Castleberry Hill,M,33.746891,-84.402689
210041272,2021-01-04,Monday,17:43:00,412,4,09A,Homicide,Kings Forest,P,33.705076,-84.513031
210041311,2021-01-04,Monday,18:05:00,302,3,23H,Larceny Non Vehicle,Pittsburgh,V,33.724915,-84.396502
210041362,2021-01-04,Monday,18:20:00,508,5,23F,Larceny From Vehicle,Downtown,M,33.76362,-84.396994
210041370,2021-01-04,Monday,18:30:00,204,2,240,Auto Theft,Underwood Hills,D,33.803521,-84.414561
210041371,2021-01-04,Monday,18:35:00,205,2,23F,Larceny From Vehicle,Peachtree Hills,B,33.819379,-84.388502
210041400,2021-01-04,Monday,18:55:00,204,2,23C,Larceny Non Vehicle,Berkeley Park,D,33.80328,-84.411933
210041413,2020-12-01,Tuesday,00:00:00,208,2,23H,Larceny Non Vehicle,Buckhead Forest,B,33.849807,-84.378901
210041456,2021-01-04,Monday,20:11:00,606,6,23F,Larceny From Vehicle,Reynoldstown,N,33.746132,-84.355178
210041484,2021-01-04,Monday,19:45:00,112,1,240,Auto Theft,Collier Heights,I,33.779278,-84.479969
210041495,2021-01-04,Monday,20:00:00,512,5,13A,Agg Assault,Downtown,M,33.748741,-84.394673
210041516,2020-12-21,Monday,17:00:00,208,2,23C,Larceny Non Vehicle,North Buckhead,B,33.851777,-84.362203
210041544,2021-01-04,Monday,20:30:00,211,2,23F,Larceny From Vehicle,Lindbergh/Morosgo,B,33.825361,-84.362127
210041548,2021-01-04,Monday,18:00:00,210,2,23F,Larceny From Vehicle,Lenox,B,33.846603,-84.362473
210041573,2021-01-04,Monday,20:49:00,503,5,23F,Larceny From Vehicle,Midtown,E,33.783047,-84.388156
210041579,2021-01-04,Monday,16:45:00,502,5,23H,Larceny Non Vehicle,Midtown,E,33.787422,-84.383373
210041583,2021-01-04,Monday,21:20:00,505,5,23F,Larceny From Vehicle,Midtown,E,33.774066,-84.38539
210041682,2021-01-04,Monday,15:30:00,509,5,23H,Larceny Non Vehicle,Downtown,M,33.761565,-84.385983
210041700,2021-01-04,Monday,23:00:00,604,6,240,Auto Theft,Sweet Auburn,M,33.75502,-84.37307
210041704,2021-01-04,Monday,15:00:00,509,5,23D,Larceny Non Vehicle,Downtown,M,33.761565,-84.385983
210041708,2021-01-04,Monday,23:07:00,211,2,13A,Agg Assault,Lindbergh/Morosgo,B,33.825441,-84.362192
210041718,2021-01-04,Monday,23:15:00,304,3,240,Auto Theft,Peoplestown,V,33.721882,-84.39266
210041747,2021-01-04,Monday,23:00:00,307,3,240,Auto Theft,Lakewood Heights,Y,33.702154,-84.399918
210050022,2021-01-04,Monday,20:55:00,601,6,23F,Larceny From Vehicle,Virginia Highland,F,33.777493,-84.352941
210050028,2020-12-26,Saturday,08:00:00,106,1,220,Burglary,Bankhead,K,33.765236,-84.431799
210050037,2021-01-05,Tuesday,00:20:00,401,4,23H,Larceny Non Vehicle,West End,T,33.740871,-84.413515
210050040,2021-01-04,Monday,12:00:00,412,4,220,Burglary,Ben Hill Terrace,P,33.69582,-84.521096
210050087,2021-01-05,Tuesday,00:01:00,104,1,240,Auto Theft,Ashview Heights,T,33.747168,-84.423005
210050176,2021-01-05,Tuesday,02:00:00,403,4,13A,Agg Assault,Oakland City,S,33.7234,-84.425195
210050286,2021-01-05,Tuesday,06:00:00,208,2,23F,Larceny From Vehicle,North Buckhead,B,33.854099,-84.359933
210050338,2021-01-05,Tuesday,00:30:00,304,3,23F,Larceny From Vehicle,Summerhill,V,33.74131,-84.381702
210050345,2021-01-02,Saturday,01:00:00,107,1,13A,Agg Assault,Grove Park,J,33.765981,-84.437233
210050357,2021-01-04,Monday,21:00:00,406,4,23F,Larceny From Vehicle,NA,I,33.746266,-84.496121
210050368,2020-12-30,Wednesday,13:00:00,412,4,240,Auto Theft,Ben Hill Terrace,P,33.69587,-84.520458
210050426,2021-01-05,Tuesday,09:00:00,409,4,13A,Agg Assault,Adams Park,R,33.721684,-84.464476
210050490,2021-01-05,Tuesday,08:00:00,205,2,23F,Larceny From Vehicle,Springlake,C,33.813425,-84.408416
210050544,2021-01-05,Tuesday,02:44:00,207,2,23F,Larceny From Vehicle,Brookwood,E,33.802876,-84.398231
210050615,2021-01-05,Tuesday,01:15:00,208,2,23F,Larceny From Vehicle,Buckhead Forest,B,33.85117,-84.379998
210050656,2021-01-05,Tuesday,06:00:00,414,4,23F,Larceny From Vehicle,Ben Hill,P,33.661315,-84.523349
210050715,2021-01-05,Tuesday,12:37:00,211,2,23C,Larceny Non Vehicle,Lindbergh/Morosgo,B,33.824305,-84.36316
210050746,2021-01-05,Tuesday,12:21:00,605,6,23H,Larceny Non Vehicle,Grant Park,W,33.733495,-84.364412
210050762,2020-10-14,Wednesday,12:00:00,208,2,240,Auto Theft,Peachtree Park,B,33.844207,-84.369323
210050804,2021-01-04,Monday,23:03:00,601,6,220,Burglary,Virginia Highland,F,33.77691,-84.353774
210050873,2020-12-28,Monday,13:33:00,414,4,240,Auto Theft,Ben Hill,P,33.657584,-84.521399
210050898,2020-12-21,Monday,07:00:00,103,1,23H,Larceny Non Vehicle,Blandtown,D,33.78966,-84.425537
210050911,2020-12-24,Thursday,14:00:00,207,2,220,Burglary,NA,E,33.809962,-84.388996
210050922,2021-01-05,Tuesday,13:51:00,111,1,23C,Larceny Non Vehicle,Adamsville,H,33.758283,-84.50276
210050958,2021-01-05,Tuesday,06:00:00,207,2,13A,Agg Assault,Loring Heights,E,33.795405,-84.399488
210050977,2021-01-05,Tuesday,01:50:00,204,2,23F,Larceny From Vehicle,NA,C,33.811686,-84.424554
210051012,2021-01-05,Tuesday,14:15:00,405,4,13A,Agg Assault,Harland Terrace,I,33.753037,-84.484076
210051012,2021-01-05,Tuesday,14:15:00,405,4,220,Burglary,Harland Terrace,I,33.753037,-84.484076
210051042,2021-01-05,Tuesday,12:30:00,205,2,23F,Larceny From Vehicle,Wildwood (NPU-C),C,33.807974,-84.413094
210051113,2021-01-04,Monday,17:00:00,411,4,23F,Larceny From Vehicle,Greenbriar,R,33.684163,-84.494013
210051210,2021-01-03,Sunday,12:05:00,501,5,23C,Larceny Non Vehicle,Atlantic Station,E,33.792128,-84.396852
210051238,2021-01-01,Friday,00:00:00,501,5,23H,Larceny Non Vehicle,Home Park,E,33.782197,-84.41389
210051294,2021-01-05,Tuesday,16:25:00,401,4,23C,Larceny Non Vehicle,West End,T,33.739304,-84.432039
210051336,2021-01-05,Tuesday,16:52:00,605,6,23F,Larceny From Vehicle,Grant Park,W,33.73486,-84.379349
210051372,2021-01-05,Tuesday,18:12:00,602,6,23F,Larceny From Vehicle,Inman Park,N,33.754507,-84.3608
210051372,2021-01-03,Sunday,18:05:00,602,6,240,Auto Theft,Inman Park,N,33.754507,-84.3608
210051383,2021-01-05,Tuesday,17:00:00,206,2,240,Auto Theft,Peachtree Heights West,B,33.839632,-84.384184
210051390,2021-01-03,Sunday,12:00:00,107,1,220,Burglary,Grove Park,J,33.767287,-84.452405
210051509,2021-01-05,Tuesday,12:38:00,206,2,23F,Larceny From Vehicle,Buckhead Village,B,33.837783,-84.378171
210051516,2021-01-01,Friday,02:00:00,501,5,23F,Larceny From Vehicle,Home Park,E,33.780368,-84.412328
210051577,2021-01-05,Tuesday,10:40:00,312,3,220,Burglary,Glenrose Heights,Z,33.678882,-84.391332
210051670,2021-01-05,Tuesday,18:52:00,301,3,13A,Agg Assault,Capitol View,X,33.718093,-84.409715
210051679,2021-01-05,Tuesday,18:45:00,309,3,240,Auto Theft,Perkerson,X,33.687864,-84.408888
210051698,2021-01-05,Tuesday,09:30:00,613,6,220,Burglary,Morningside/Lenox Park,F,33.794003,-84.363025
210051742,2021-01-05,Tuesday,19:00:00,503,5,240,Auto Theft,Midtown,E,33.780037,-84.390078
210051781,2021-01-05,Tuesday,19:00:00,303,3,13A,Agg Assault,Mechanicsville,V,33.740471,-84.406012
210051791,2021-01-05,Tuesday,19:36:00,503,5,240,Auto Theft,Midtown,E,33.782185,-84.384024
210051792,2021-01-05,Tuesday,19:30:00,502,5,13A,Agg Assault,Midtown,E,33.783993,-84.378954
210051851,2021-01-05,Tuesday,19:43:00,205,2,220,Burglary,Wildwood (NPU-C),C,33.807448,-84.415002
210051889,2021-01-05,Tuesday,20:33:00,101,1,240,Auto Theft,The Villages at Castleberry Hill,T,33.749336,-84.410535
210051947,2021-01-05,Tuesday,21:20:00,407,4,13A,Agg Assault,Adamsville,H,33.755056,-84.500186
210051997,2021-01-05,Tuesday,21:00:00,605,6,23F,Larceny From Vehicle,Grant Park,W,33.746116,-84.372918
210052009,2021-01-05,Tuesday,20:30:00,210,2,23F,Larceny From Vehicle,Lenox,B,33.846249,-84.358641
210052020,2021-01-05,Tuesday,20:00:00,506,5,23H,Larceny Non Vehicle,English Avenue,L,33.780648,-84.416544
210052039,2021-01-05,Tuesday,21:30:00,606,6,23F,Larceny From Vehicle,Ormewood Park,W,33.740724,-84.35784
210052054,2021-01-04,Monday,22:30:00,508,5,13A,Agg Assault,Downtown,M,33.755306,-84.389393
210052089,2021-01-05,Tuesday,23:00:00,105,1,240,Auto Theft,Hunter Hills,K,33.763356,-84.433309
210052120,2021-01-05,Tuesday,16:30:00,205,2,220,Burglary,Wildwood (NPU-C),C,33.807448,-84.415002
210052127,2021-01-05,Tuesday,21:00:00,312,3,220,Burglary,Rosedale Heights,Z,33.679483,-84.370095
210060056,2021-01-06,Wednesday,00:28:00,401,4,240,Auto Theft,West End,T,33.741033,-84.415753
210060094,2021-01-06,Wednesday,01:02:00,104,1,13A,Agg Assault,Mozley Park,K,33.752338,-84.4394
210060112,2021-01-06,Wednesday,01:06:00,401,4,23H,Larceny Non Vehicle,West End,T,33.733638,-84.419259
210060133,2021-01-06,Wednesday,00:00:00,207,2,23H,Larceny Non Vehicle,Loring Heights,E,33.793402,-84.404698
210060178,2021-01-05,Tuesday,23:30:00,208,2,23F,Larceny From Vehicle,North Buckhead,B,33.845801,-84.371045
210060207,2021-01-06,Wednesday,03:15:00,210,2,120,Robbery,Lenox,B,33.846058,-84.359001
210060212,2021-01-06,Wednesday,03:55:00,602,6,220,Burglary,Poncey-Highland,N,33.771604,-84.352307
210060226,2021-01-06,Wednesday,04:26:00,303,3,13A,Agg Assault,Pittsburgh,V,33.742773,-84.407627
210060301,2021-01-06,Wednesday,06:30:00,302,3,240,Auto Theft,Pittsburgh,V,33.723125,-84.400269
210060329,2021-01-05,Tuesday,23:00:00,103,1,23F,Larceny From Vehicle,Blandtown,D,33.786706,-84.413856
210060330,2021-01-05,Tuesday,20:00:00,503,5,23F,Larceny From Vehicle,Midtown,E,33.786132,-84.385892
210060336,2021-01-05,Tuesday,12:00:00,603,6,23F,Larceny From Vehicle,Old Fourth Ward,M,33.765158,-84.365862
210060361,2021-01-05,Tuesday,19:30:00,205,2,23F,Larceny From Vehicle,Springlake,C,33.817441,-84.411143
210060417,2021-01-06,Wednesday,08:00:00,109,1,240,Auto Theft,Center Hill,J,33.772201,-84.459906
210060433,2021-01-06,Wednesday,00:00:00,206,2,23F,Larceny From Vehicle,Buckhead Village,B,33.839006,-84.37122
210060453,2021-01-05,Tuesday,12:01:00,207,2,23H,Larceny Non Vehicle,NA,E,33.811089,-84.390322
210060460,2021-01-06,Wednesday,00:00:00,509,5,23F,Larceny From Vehicle,Downtown,M,33.764937,-84.38261
210060515,2021-01-06,Wednesday,00:00:00,504,5,23F,Larceny From Vehicle,Downtown,M,33.771146,-84.395785
210060536,2020-12-18,Friday,00:00:00,402,4,23H,Larceny Non Vehicle,Oakland City,S,33.731077,-84.435011
210060541,2021-01-05,Tuesday,22:00:00,414,4,23F,Larceny From Vehicle,Ben Hill,P,33.670867,-84.515744
210060548,2020-12-01,Tuesday,10:00:00,413,4,23F,Larceny From Vehicle,Fairburn,P,33.691481,-84.521334
210060587,2021-01-05,Tuesday,10:15:00,414,4,23F,Larceny From Vehicle,Princeton Lakes,P,33.6601,-84.514436
210060651,2021-01-06,Wednesday,11:39:00,508,5,23C,Larceny Non Vehicle,Downtown,M,33.762549,-84.387874
210060709,2021-01-06,Wednesday,12:06:00,302,3,13A,Agg Assault,Pittsburgh,V,33.732832,-84.403069
210060742,2021-01-05,Tuesday,17:00:00,601,6,23H,Larceny Non Vehicle,Virginia Highland,F,33.777053,-84.359012
210060769,2021-01-05,Tuesday,20:00:00,504,5,23F,Larceny From Vehicle,Downtown,M,33.765533,-84.395854
210060831,2021-01-06,Wednesday,00:30:00,211,2,23F,Larceny From Vehicle,Lindbergh/Morosgo,B,33.822238,-84.362167
210060838,2021-01-06,Wednesday,04:25:00,607,6,23H,Larceny Non Vehicle,Benteen Park,W,33.713299,-84.363916
210060923,2021-01-06,Wednesday,13:53:00,206,2,23C,Larceny Non Vehicle,Buckhead Village,B,33.839522,-84.379699
210060935,2021-01-06,Wednesday,13:59:00,311,3,220,Burglary,Hammond Park,X,33.677232,-84.398879
210060960,2020-11-01,Sunday,08:00:00,603,6,23H,Larceny Non Vehicle,Old Fourth Ward,M,33.765158,-84.365862
210060967,2021-01-06,Wednesday,00:00:00,103,1,09A,Homicide,Bolton,D,33.812561,-84.446175
210061000,2021-01-06,Wednesday,14:32:00,413,4,220,Burglary,Arlington Estates,P,33.696173,-84.54374
210061005,2021-01-06,Wednesday,15:15:00,405,4,23C,Larceny Non Vehicle,Harland Terrace,I,33.75106,-84.486163
210061051,2021-01-06,Wednesday,14:59:00,503,5,240,Auto Theft,Midtown,E,33.783855,-84.383992
210061062,2020-01-01,Wednesday,20:00:00,309,3,240,Auto Theft,Perkerson,X,33.694166,-84.40711
210061072,2021-01-05,Tuesday,15:40:00,112,1,23F,Larceny From Vehicle,Collier Heights,I,33.768679,-84.47487
210061080,2021-01-06,Wednesday,15:30:00,506,5,13A,Agg Assault,English Avenue,L,33.771714,-84.411264
210061095,2021-01-05,Tuesday,11:00:00,509,5,23F,Larceny From Vehicle,Downtown,M,33.759932,-84.385797
210061127,2021-01-06,Wednesday,15:20:00,206,2,240,Auto Theft,Buckhead Village,B,33.839522,-84.379699
210061130,2021-01-06,Wednesday,13:00:00,601,6,23F,Larceny From Vehicle,Virginia Highland,F,33.788163,-84.369429
210061132,2021-01-06,Wednesday,15:30:00,402,4,23F,Larceny From Vehicle,West End,T,33.736552,-84.428037
210061159,2021-01-06,Wednesday,15:15:00,602,6,23F,Larceny From Vehicle,Poncey-Highland,N,33.772866,-84.354382
210061175,2021-01-06,Wednesday,00:00:00,504,5,240,Auto Theft,Downtown,M,33.766428,-84.393596
210061187,2020-10-10,Saturday,09:45:00,608,6,23H,Larceny Non Vehicle,Lake Claire,N,33.763514,-84.326286
210061249,2021-01-06,Wednesday,13:40:00,602,6,23F,Larceny From Vehicle,Poncey-Highland,N,33.773482,-84.362887
210061265,2021-01-06,Wednesday,00:00:00,505,5,23F,Larceny From Vehicle,Midtown,E,33.774479,-84.385348
210061289,2021-01-06,Wednesday,04:00:00,508,5,23F,Larceny From Vehicle,Downtown,M,33.764275,-84.388208
210061291,2021-01-06,Wednesday,16:00:00,205,2,240,Auto Theft,NA,C,33.816912,-84.390672
210061345,2021-01-06,Wednesday,03:00:00,612,6,220,Burglary,East Atlanta,W,33.733067,-84.330313
210061353,2021-01-06,Wednesday,15:30:00,613,6,23F,Larceny From Vehicle,Morningside/Lenox Park,F,33.806222,-84.366262
210061378,2021-01-05,Tuesday,15:00:00,601,6,240,Auto Theft,Virginia Highland,F,33.774871,-84.355786
210061392,2021-01-06,Wednesday,18:05:00,211,2,240,Auto Theft,Lindbergh/Morosgo,B,33.821838,-84.366922
210061444,2021-01-06,Wednesday,18:30:00,411,4,23F,Larceny From Vehicle,Greenbriar,R,33.690451,-84.489634
210061552,2021-01-06,Wednesday,18:05:00,103,1,23F,Larceny From Vehicle,Blandtown,D,33.799952,-84.424852
210061564,2021-01-06,Wednesday,19:20:00,503,5,23F,Larceny From Vehicle,Midtown,E,33.78559,-84.385084
210061575,2021-01-04,Monday,21:39:00,307,3,220,Burglary,Betmar LaVilla,Y,33.707318,-84.394641
210061611,2021-01-06,Wednesday,20:07:00,409,4,13A,Agg Assault,Adams Park,R,33.714014,-84.454142
210061669,2021-01-06,Wednesday,20:15:00,109,1,240,Auto Theft,Center Hill,J,33.778059,-84.468639
210061706,2021-01-06,Wednesday,20:09:00,609,6,23F,Larceny From Vehicle,Edgewood,O,33.749468,-84.349122
210061719,2021-01-06,Wednesday,21:10:00,211,2,23F,Larceny From Vehicle,Lindbergh/Morosgo,B,33.825441,-84.362192
210061725,2021-01-06,Wednesday,21:25:00,501,5,240,Auto Theft,Home Park,E,33.786387,-84.397974
210061736,2021-01-06,Wednesday,21:35:00,405,4,13A,Agg Assault,Harland Terrace,I,33.753037,-84.484076
210061740,2021-01-06,Wednesday,20:30:00,207,2,23F,Larceny From Vehicle,Berkeley Park,D,33.80083,-84.408358
210061771,2021-01-06,Wednesday,12:00:00,206,2,23F,Larceny From Vehicle,Buckhead Village,B,33.837783,-84.378171
210061819,2021-01-06,Wednesday,20:30:00,612,6,23F,Larceny From Vehicle,East Atlanta,W,33.74391,-84.338552
210061865,2021-01-06,Wednesday,23:40:00,303,3,240,Auto Theft,Mechanicsville,V,33.741622,-84.403523
210061867,2021-01-06,Wednesday,23:40:00,604,6,23B,Larceny Non Vehicle,Sweet Auburn,M,33.754165,-84.375853
210070059,2021-01-07,Thursday,00:30:00,505,5,23C,Larceny Non Vehicle,Midtown,E,33.77309,-84.381283
210070137,2021-01-07,Thursday,01:30:00,601,6,23F,Larceny From Vehicle,Virginia Highland,F,33.774772,-84.364094
210070252,2021-01-06,Wednesday,23:00:00,308,3,240,Auto Theft,Rebel Valley Forest,Z,33.689078,-84.359829
210070254,2021-01-06,Wednesday,23:50:00,509,5,23F,Larceny From Vehicle,Downtown,M,33.769499,-84.384866
210070355,2021-01-07,Thursday,06:23:00,104,1,240,Auto Theft,Harris Chiles,T,33.743413,-84.419763
210070383,2021-01-06,Wednesday,17:00:00,308,3,220,Burglary,Thomasville Heights,Z,33.708319,-84.35979
210070449,2021-01-06,Wednesday,19:00:00,208,2,23F,Larceny From Vehicle,North Buckhead,B,33.846375,-84.37109
210070466,2021-01-07,Thursday,06:00:00,402,4,120,Robbery,West End,T,33.738254,-84.434472
210070476,2021-01-07,Thursday,07:13:00,601,6,23F,Larceny From Vehicle,Virginia Highland,F,33.779823,-84.352149
210070486,2021-01-05,Tuesday,18:00:00,608,6,23D,Larceny Non Vehicle,Druid Hills,N,33.774489,-84.341124
210070533,2021-01-06,Wednesday,20:00:00,201,2,23F,Larceny From Vehicle,NA,C,33.819782,-84.450344
210070548,2021-01-07,Thursday,09:40:00,201,2,23F,Larceny From Vehicle,NA,C,33.820367,-84.451845
